#{"t_start": 0, "env_id": 0}
r,l,t
-4477.602981,15.000000000000325,5581.22495
-4401.465734,15.000000000000325,5611.77528
-5725.159322,15.000000000000325,5643.241866
-4651.575564,15.000000000000325,5673.102015
-5474.854045,15.000000000000325,5700.224849
-4434.616702,15.000000000000325,5732.237412
-4671.81612,15.000000000000325,5768.101231
-4927.66618,15.000000000000325,5798.832907
-3755.657499,15.000000000000325,5827.376174
-4758.608778,15.000000000000325,5859.872328
-4927.213167,15.000000000000325,5893.24445
-4344.79881,15.000000000000325,5925.738524
-5309.819097,15.000000000000325,5966.845862
-4506.715496,15.000000000000325,6001.091911
-5023.989436,15.000000000000325,6033.44855
-5383.336672,15.000000000000325,6064.055317
-4183.329214,15.000000000000325,6097.432436
-4517.30912,15.000000000000325,6131.925228
-4787.56503,15.000000000000325,6161.781256
-4452.736016,15.000000000000325,6196.054421
-3495.411011,15.000000000000325,6227.282407
-4136.312999,15.000000000000325,6258.110365
-4133.423642,15.000000000000325,6292.478622
-5865.488286,15.000000000000325,6323.479648
-4478.560617,15.000000000000325,6358.766473
-3838.409999,15.000000000000325,6389.575214
-4398.948658,15.000000000000325,6420.685751
-4313.45794,15.000000000000325,6452.839591
-4125.063261,15.000000000000325,6483.597805
-5233.023485,15.000000000000325,6515.550354
-5145.836468,15.000000000000325,6545.200686
-4931.070423,15.000000000000325,6577.354846
-5299.280473,15.000000000000325,6611.140037
-5482.852656,15.000000000000325,6643.661028
-4820.597334,15.000000000000325,6679.37887
-3907.785827,15.000000000000325,6712.031073
-4485.876791,15.000000000000325,6742.578924
-4709.856043,15.000000000000325,6779.733518
-3638.692503,15.000000000000325,6814.004263
-4725.468272,15.000000000000325,6849.593844
-3900.995372,15.000000000000325,6883.950497
-5197.003249,15.000000000000325,6915.322651
-4312.54282,15.000000000000325,6945.962047
-4922.783329,15.000000000000325,6979.88688
-4857.555961,15.000000000000325,7016.254912
-4548.030138,15.000000000000325,7044.747514
-4062.77635,15.000000000000325,7077.262483
-4847.551598,15.000000000000325,7110.403039
-4773.725104,15.000000000000325,7141.687535
-4893.741763,15.000000000000325,7175.360479
-4748.598829,15.000000000000325,7210.366296
-6022.884676,15.000000000000325,7240.405768
-5866.66909,15.000000000000325,7269.859642
-4644.826925,15.000000000000325,7304.155433
-4443.025511,15.000000000000325,7337.394968
-4410.530192,15.000000000000325,7367.747712
-5592.09652,15.000000000000325,7399.961845
-4509.129578,15.000000000000325,7432.157035
-3516.651409,15.000000000000325,7463.281977
-5169.28196,15.000000000000325,7496.188874
-3682.472316,15.000000000000325,7525.263117
-4830.289972,15.000000000000325,7554.518317
-4775.041277,15.000000000000325,7589.568328
-5676.718168,15.000000000000325,7622.942398
-4171.606209,15.000000000000325,7653.912473
-4910.698122,15.000000000000325,7688.121021
-5557.031384,15.000000000000325,7724.570983
-5004.111934,15.000000000000325,7755.08634
-4202.717165,15.000000000000325,7788.635038
-4225.123795,15.000000000000325,7822.680918
-5082.542405,15.000000000000325,7858.850082
-5388.694339,15.000000000000325,7896.976003
-3656.703834,15.000000000000325,7927.119018
-7860.137902,15.000000000000325,7958.441505
-3569.079426,15.000000000000325,7988.329881
-4512.153322,15.000000000000325,8020.866379
-3338.940452,15.000000000000325,8048.800566
-4490.581022,15.000000000000325,8080.136005
-4683.745613,15.000000000000325,8112.388088
-4179.075555,15.000000000000325,8142.822014
-5429.827289,15.000000000000325,8179.008511
-5100.304259,15.000000000000325,8215.278951
-5230.583925,15.000000000000325,8245.04905
-5213.553682,15.000000000000325,8276.297823
-4584.567851,15.000000000000325,8309.053794
-4674.858296,15.000000000000325,8339.434773
-4364.817445,15.000000000000325,8371.994851
-3786.947558,15.000000000000325,8400.831336
-4525.111663,15.000000000000325,8433.504605
-3920.37574,15.000000000000325,8462.090954
-4965.80839,15.000000000000325,8496.931214
-4313.158595,15.000000000000325,8528.55105
-4597.657767,15.000000000000325,8560.547173
-4193.78161,15.000000000000325,8591.194755
-4210.33195,15.000000000000325,8622.701374
-4126.032025,15.000000000000325,8657.999974
-3297.055722,15.000000000000325,8688.354772
-4992.663021,15.000000000000325,8722.847445
-4777.557932,15.000000000000325,8756.087694
-7435.82015,15.000000000000325,8786.284818
-4839.395366,15.000000000000325,8816.940319
-3520.797387,15.000000000000325,8847.906513
-4093.014625,15.000000000000325,8878.557888
-4024.411718,15.000000000000325,8911.276447
-4281.684366,15.000000000000325,8943.306552
-4528.769282,15.000000000000325,8972.678158
-6591.286381,15.000000000000325,9005.223502
-4879.562434,15.000000000000325,9037.362177
-4795.960749,15.000000000000325,9067.715417
-3813.134398,15.000000000000325,9103.640315
-5097.748513,15.000000000000325,9137.25655
-4218.134979,15.000000000000325,9168.201716
-4524.013544,15.000000000000325,9198.258759
-4721.372451,15.000000000000325,9229.110427
-5049.616747,15.000000000000325,9264.694085
-4771.121536,15.000000000000325,9294.556608
-4330.441579,15.000000000000325,9324.893062
-4523.10244,15.000000000000325,9359.090844
-4174.48784,15.000000000000325,9394.319892
-3083.82546,15.000000000000325,9424.466664
-5128.202267,15.000000000000325,9456.03232
-4276.337459,15.000000000000325,9489.413315
-2927.300819,15.000000000000325,9519.040168
-3573.090028,15.000000000000325,9548.001776
-4002.845739,15.000000000000325,9583.039568
-4665.348127,15.000000000000325,9617.457806
-4323.218483,15.000000000000325,9653.8692
-2901.466835,15.000000000000325,9682.268581
-4426.224569,15.000000000000325,9714.390927
-4842.126669,15.000000000000325,9745.384875
-4305.309159,15.000000000000325,9778.087666
-3999.998,15.000000000000325,9807.735436
-4512.062723,15.000000000000325,9840.047498
-4280.123553,15.000000000000325,9872.826118
-4939.084487,15.000000000000325,9906.510186
-4604.291556,15.000000000000325,9938.957412
-5098.079909,15.000000000000325,9978.94546
-4299.091396,15.000000000000325,10011.234742
-4225.396428,15.000000000000325,10045.21912
-3583.192762,15.000000000000325,10076.501076
-5218.744131,15.000000000000325,10109.464618
-3533.875868,15.000000000000325,10138.622545
-6169.528961,15.000000000000325,10169.578605
-4585.651551,15.000000000000325,10196.985857
-5415.6528,15.000000000000325,10230.929704
-5221.689539,15.000000000000325,10266.569825
-4552.649827,15.000000000000325,10299.959041
-4355.698917,15.000000000000325,10329.958858
-2931.670587,15.000000000000325,10360.227324
-3769.089139,15.000000000000325,10395.120542
-4459.448999,15.000000000000325,10426.700678
-3533.139495,15.000000000000325,10458.600584
-6460.624618,15.000000000000325,10489.068223
-4139.136936,15.000000000000325,10520.547766
-3791.737016,15.000000000000325,10551.830554
-4549.052785,15.000000000000325,10583.538093
-5160.99965,15.000000000000325,10617.768007
-4214.051947,15.000000000000325,10651.276604
-4383.087668,15.000000000000325,10682.490391
-4233.219309,15.000000000000325,10715.812933
-4807.198162,15.000000000000325,10748.946514
-4656.950522,15.000000000000325,10782.628764
-3268.859414,15.000000000000325,10813.712897
-5418.915804,15.000000000000325,10842.677066
-4558.559525,15.000000000000325,10872.635082
-5005.744925,15.000000000000325,10902.960864
-4580.622796,15.000000000000325,10934.966563
-4500.410016,15.000000000000325,10972.921919
-4199.253531,15.000000000000325,11001.281803
-4037.926536,15.000000000000325,11033.121229
-5307.52763,15.000000000000325,11066.897725
-3616.828693,15.000000000000325,11102.279379
-4405.086344,15.000000000000325,11132.463481
-3927.232264,15.000000000000325,11168.014643
-4193.508835,15.000000000000325,11200.987973
-4672.838825,15.000000000000325,11229.340374
-5079.204522,15.000000000000325,11258.887897
-4185.924502,15.000000000000325,11295.076371
-5393.03498,15.000000000000325,11329.830614
-4532.487164,15.000000000000325,11358.725235
-5179.505703,15.000000000000325,11395.670833
-3271.262817,15.000000000000325,11426.589992
-5045.1073,15.000000000000325,11462.379024
-7291.175968,15.000000000000325,11493.308784
-5003.10359,15.000000000000325,11528.659732
-3427.584613,15.000000000000325,11559.595922
-5205.722341,15.000000000000325,11594.522427
-4705.992275,15.000000000000325,11627.273467
-4513.07366,15.000000000000325,11659.984357
-4078.708532,15.000000000000325,11690.317029
-4375.069362,15.000000000000325,11733.80516
-4916.389031,15.000000000000325,11764.81119
-4027.826228,15.000000000000325,11796.27355
-4535.722242,15.000000000000325,11832.029566
-4729.357077,15.000000000000325,11865.854805
-4051.470534,15.000000000000325,11896.706799
-4883.271439,15.000000000000325,11926.267248
-3241.492093,15.000000000000325,11959.840563
-4927.946635,15.000000000000325,11995.349706
-4032.866577,15.000000000000325,12028.390043
-2867.550557,15.000000000000325,12059.08511
-4558.857896,15.000000000000325,12092.642382
-3335.345036,15.000000000000325,12126.170483
-5030.841307,15.000000000000325,12159.582271
-4182.939073,15.000000000000325,12189.529536
-5101.051809,15.000000000000325,12225.743056
-4602.912645,15.000000000000325,12257.917374
-4742.155941,15.000000000000325,12287.59736
-5659.465413,15.000000000000325,12320.66123
-4985.851562,15.000000000000325,12349.79322
-3817.451386,15.000000000000325,12379.174776
-5445.134523,15.000000000000325,12408.440934
-3842.545679,15.000000000000325,12437.621479
-4485.37415,15.000000000000325,12476.728293
-4107.084921,15.000000000000325,12509.755841
-3765.055693,15.000000000000325,12540.488835
-4401.707535,15.000000000000325,12572.422774
-5399.669608,15.000000000000325,12603.956248
-4723.78429,15.000000000000325,12638.987558
-5287.500661,15.000000000000325,12670.066422
-4692.107394,15.000000000000325,12701.964152
-4975.155832,15.000000000000325,12734.363343
-3706.405824,15.000000000000325,12765.975965
-3213.127367,15.000000000000325,12795.349397
-4463.799102,15.000000000000325,12831.795476
-4795.369805,15.000000000000325,12861.606838
-4394.25378,15.000000000000325,12893.511775
-4353.548554,15.000000000000325,12928.327929
-4839.972226,15.000000000000325,12959.723144
-5769.114036,15.000000000000325,12993.863362
-5444.349736,15.000000000000325,13025.60579
-5779.938272,15.000000000000325,13059.307207
-4502.131512,15.000000000000325,13093.034827
-5074.744487,15.000000000000325,13126.166699
-4500.217227,15.000000000000325,13158.557026
-5251.020758,15.000000000000325,13187.590618
-4709.756235,15.000000000000325,13219.282334
-4900.76698,15.000000000000325,13246.256132
-5747.003042,15.000000000000325,13278.676629
-6356.701616,15.000000000000325,13312.446686
-5318.619528,15.000000000000325,13349.44432
-5180.450621,15.000000000000325,13385.730544
-4167.425477,15.000000000000325,13418.58482
-5258.420245,15.000000000000325,13449.307252
-4297.917016,15.000000000000325,13480.672489
-5735.041925,15.000000000000325,13512.596912
-3384.615044,15.000000000000325,13548.362592
-5099.332058,15.000000000000325,13581.413555
-4524.780099,15.000000000000325,13620.200241
-4156.8793,15.000000000000325,13653.442685
-4391.662363,15.000000000000325,13690.199642
-6934.189295,15.000000000000325,13720.071707
-4493.818583,15.000000000000325,13752.893536
-5072.500116,15.000000000000325,13782.916468
-5239.109995,15.000000000000325,13816.763338
-4864.039767,15.000000000000325,13852.809652
-4993.610926,15.000000000000325,13887.812446
-3822.338206,15.000000000000325,13919.714114
-4196.921327,15.000000000000325,13951.867951
-4789.87601,15.000000000000325,13983.847736
-4214.05596,15.000000000000325,14014.369472
-3851.668092,15.000000000000325,14044.836071
-6445.56258,15.000000000000325,14075.858859
-4466.721782,15.000000000000325,14108.339795
-5685.409198,15.000000000000325,14145.415271
-5726.335958,15.000000000000325,14185.391159
-5855.188314,15.000000000000325,14216.550075
-3503.717892,15.000000000000325,14248.169377
-5116.366882,15.000000000000325,14284.827241
-4201.196591,15.000000000000325,14318.095538
-4296.083079,15.000000000000325,14346.771998
-4818.459578,15.000000000000325,14376.360759
-3928.495551,15.000000000000325,14409.18378
-4547.818679,15.000000000000325,14446.528475
-4789.30576,15.000000000000325,14479.130411
-4488.721168,15.000000000000325,14513.372142
-4974.261099,15.000000000000325,14549.253215
-4005.947508,15.000000000000325,14578.606985
-5148.725993,15.000000000000325,14608.730917
-5605.637218,15.000000000000325,14642.898455
-5135.699598,15.000000000000325,14674.163049
-4537.943914,15.000000000000325,14709.907481
-4378.645358,15.000000000000325,14743.472311
-5549.523171,15.000000000000325,14776.752579
-4307.000427,15.000000000000325,14804.065785
-5959.023507,15.000000000000325,14832.325899
-4449.283986,15.000000000000325,14865.768283
-4611.6351,15.000000000000325,14897.677023
-5138.322808,15.000000000000325,14932.444799
-4808.484817,15.000000000000325,14962.047285
-5224.882949,15.000000000000325,14993.416937
-5023.337274,15.000000000000325,15022.138767
-5168.781462,15.000000000000325,15055.981871
-4821.253257,15.000000000000325,15088.501598
-4794.489027,15.000000000000325,15119.406441
-3943.446644,15.000000000000325,15145.684376
-4455.884127,15.000000000000325,15175.046947
-4581.56764,15.000000000000325,15210.146603
-4342.070184,15.000000000000325,15239.30514
-4136.092924,15.000000000000325,15270.694068
-4246.739108,15.000000000000325,15303.441131
-4361.824459,15.000000000000325,15336.823886
-4553.746836,15.000000000000325,15366.990549
-4521.626279,15.000000000000325,15401.840936
-4108.39421,15.000000000000325,15432.002748
-4530.958956,15.000000000000325,15466.872644
-4267.126174,15.000000000000325,15500.232311
-4314.553522,15.000000000000325,15530.088137
-4345.062743,15.000000000000325,15563.299586
-4860.384662,15.000000000000325,15594.535679
-5371.579637,15.000000000000325,15624.70973
-3454.079604,15.000000000000325,15653.182285
-5136.664385,15.000000000000325,15686.070873
-3184.020968,15.000000000000325,15718.992176
-3487.131924,15.000000000000325,15751.291116
-4386.4326,15.000000000000325,15784.728473
-3908.375604,15.000000000000325,15815.805865
-4182.155017,15.000000000000325,15846.858417
-5168.608369,15.000000000000325,15880.013415
-4630.697348,15.000000000000325,15912.539902
-5018.677477,15.000000000000325,15942.900657
-4183.113326,15.000000000000325,15976.791864
-5509.208028,15.000000000000325,16006.632399
-5288.881157,15.000000000000325,16038.231501
-3989.185252,15.000000000000325,16073.055023
-3888.693292,15.000000000000325,16100.932008
-3558.857045,15.000000000000325,16128.74307
-4536.422346,15.000000000000325,16161.966065
-4100.332607,15.000000000000325,16193.487399
-4801.433118,15.000000000000325,16221.462502
-5274.458899,15.000000000000325,16258.403859
-4996.443975,15.000000000000325,16290.304297
-4366.410835,15.000000000000325,16323.811138
-5123.418239,15.000000000000325,16356.542823
-4332.817275,15.000000000000325,16389.663282
-4138.310611,15.000000000000325,16424.373587
-5226.516135,15.000000000000325,16458.192483
-5410.675364,15.000000000000325,16491.137945
-3662.981028,15.000000000000325,16523.629317
-4684.32674,15.000000000000325,16552.165844
-4843.565591,15.000000000000325,16578.720617
-4085.513282,15.000000000000325,16610.950003
-4798.830184,15.000000000000325,16646.615495
-4989.647014,15.000000000000325,16675.569943
-5348.507776,15.000000000000325,16704.245852
-4646.388495,15.000000000000325,16737.333727
-4074.913369,15.000000000000325,16769.949062
-3691.119093,15.000000000000325,16799.101441
-5295.919677,15.000000000000325,16827.676441
-4139.04388,15.000000000000325,16864.22992
-5822.896351,15.000000000000325,16897.128681
-7633.775971,15.000000000000325,16927.639122
-4632.04345,15.000000000000325,16955.325835
-4400.47562,15.000000000000325,16983.677346
-3973.506486,15.000000000000325,17015.499088
-4698.795505,15.000000000000325,17051.70141
-4295.17417,15.000000000000325,17084.184425
-4153.297217,15.000000000000325,17111.805776
-3214.288299,15.000000000000325,17141.64041
-3769.609888,15.000000000000325,17178.048329
-5081.740991,15.000000000000325,17211.701829
-5061.726549,15.000000000000325,17242.158491
-5426.057801,15.000000000000325,17274.801044
-3721.185522,15.000000000000325,17306.986382
-3921.505388,15.000000000000325,17335.632859
-4752.560827,15.000000000000325,17367.692729
-4541.012088,15.000000000000325,17399.846394
-4281.557315,15.000000000000325,17433.660793
-4310.743564,15.000000000000325,17464.504457
-5027.760328,15.000000000000325,17490.50137
-4728.835133,15.000000000000325,17520.557651
-3303.033967,15.000000000000325,17550.339934
-4601.161594,15.000000000000325,17584.819673
-4414.883014,15.000000000000325,17618.678188
-3428.482412,15.000000000000325,17654.095925
-4137.050329,15.000000000000325,17685.507417
-4323.401937,15.000000000000325,17721.380419
-4265.781608,15.000000000000325,17754.817545
-5171.752007,15.000000000000325,17800.523791
-5341.413216,15.000000000000325,17833.47701
-4073.67115,15.000000000000325,17867.483206
-5323.483449,15.000000000000325,17897.27271
-4721.894497,15.000000000000325,17928.037435
-4867.953128,15.000000000000325,17963.439918
-5047.249768,15.000000000000325,17994.826108
-4414.621288,15.000000000000325,18027.768847
-4351.316501,15.000000000000325,18059.859341
-4631.17886,15.000000000000325,18092.794311
-3510.839181,15.000000000000325,18121.28583
-4284.241902,15.000000000000325,18155.816114
-5435.085799,15.000000000000325,18187.762257
-4485.891926,15.000000000000325,18218.997709
-5573.501358,15.000000000000325,18251.649395
-4442.886556,15.000000000000325,18282.090355
-3899.4566,15.000000000000325,18314.542653
-5494.831362,15.000000000000325,18344.375038
-5016.755396,15.000000000000325,18377.154426
-4519.921363,15.000000000000325,18408.545917
-4635.630885,15.000000000000325,18439.166894
-5120.046017,15.000000000000325,18473.202195
-3859.483413,15.000000000000325,18505.858486
-4329.755914,15.000000000000325,18535.452912
-6134.01082,15.000000000000325,18567.773163
-4930.277145,15.000000000000325,18597.30444
-4155.922629,15.000000000000325,18625.923946
-3906.660996,15.000000000000325,18656.691911
-4236.243077,15.000000000000325,18692.583517
-4163.610996,15.000000000000325,18722.219355
-4044.224207,15.000000000000325,18755.189411
-4510.762372,15.000000000000325,18788.223159
-4802.230126,15.000000000000325,18820.466278
-5100.854672,15.000000000000325,18848.119282
-4108.011614,15.000000000000325,18881.08748
-5064.100803,15.000000000000325,18913.203091
-3713.627725,15.000000000000325,18944.145272
-4197.172371,15.000000000000325,18975.914537
-4225.204625,15.000000000000325,19002.72489
-4534.266959,15.000000000000325,19036.850983
-4809.056026,15.000000000000325,19068.214184
-4196.464423,15.000000000000325,19097.795777
-4882.746316,15.000000000000325,19127.53469
-5131.575751,15.000000000000325,19156.250357
-4101.108591,15.000000000000325,19189.539207
-4718.359453,15.000000000000325,19225.019306
-4008.18424,15.000000000000325,19257.105437
-4362.080829,15.000000000000325,19286.688738
-5474.550504,15.000000000000325,19320.32981
-4191.010726,15.000000000000325,19351.931315
-4549.862733,15.000000000000325,19384.407005
-4311.59841,15.000000000000325,19418.328097
-5478.521628,15.000000000000325,19449.275681
-5289.451267,15.000000000000325,19479.68082
-4505.390935,15.000000000000325,19512.983371
-3769.79168,15.000000000000325,19544.853826
-3666.781529,15.000000000000325,19574.771708
-4614.386093,15.000000000000325,19608.027054
-3511.489996,15.000000000000325,19639.018892
-4594.240683,15.000000000000325,19668.537077
-4148.198783,15.000000000000325,19699.119702
-3839.300685,15.000000000000325,19729.905045
-4930.198874,15.000000000000325,19761.497876
-4966.864336,15.000000000000325,19789.773511
-4397.657832,15.000000000000325,19822.363142
-3646.90669,15.000000000000325,19853.893528
-4535.749128,15.000000000000325,19885.741519
-4185.303454,15.000000000000325,19915.912688
-4231.11547,15.000000000000325,19945.694508
-4589.495493,15.000000000000325,19976.558351
-5022.853357,15.000000000000325,20010.255995
-5207.683836,15.000000000000325,20041.633019
-4773.390276,15.000000000000325,20077.07283
-4597.68628,15.000000000000325,20110.056476
-5103.215346,15.000000000000325,20141.959749
-4055.420102,15.000000000000325,20176.904128
-5526.884852,15.000000000000325,20212.744966
-4888.486821,15.000000000000325,20240.713127
-4682.679533,15.000000000000325,20270.653026
-4602.604683,15.000000000000325,20306.471869
-3468.10988,15.000000000000325,20335.487166
-3773.832921,15.000000000000325,20368.159996
-4170.420484,15.000000000000325,20400.955395
-5683.336192,15.000000000000325,20427.698695
-4784.880099,15.000000000000325,20458.009134
-4676.707943,15.000000000000325,20494.418883
-3877.895112,15.000000000000325,20526.046189
-4993.999418,15.000000000000325,20563.501105
-4835.341182,15.000000000000325,20599.035528
-4451.356567,15.000000000000325,20633.73932
-4578.549563,15.000000000000325,20665.919142
-4289.270807,15.000000000000325,20701.112362
-4990.742608,15.000000000000325,20731.540147
-3725.96751,15.000000000000325,20762.41113
-3815.386855,15.000000000000325,20797.814793
-3692.279243,15.000000000000325,20831.674579
-4419.653124,15.000000000000325,20865.73429
-4083.411869,15.000000000000325,20899.77941
-3057.627687,15.000000000000325,20928.408305
-4656.741217,15.000000000000325,20966.183103
-3879.399896,15.000000000000325,20997.358692
-5336.187117,15.000000000000325,21030.729942
-4011.816551,15.000000000000325,21064.845103
-5259.910116,15.000000000000325,21097.079396
-4870.467685,15.000000000000325,21128.231517
-4456.926806,15.000000000000325,21160.986892
-4540.899199,15.000000000000325,21194.131095
-4498.830262,15.000000000000325,21224.633687
-4804.202472,15.000000000000325,21255.97506
-3763.036653,15.000000000000325,21286.060165
-3802.479557,15.000000000000325,21314.397544
-4105.305234,15.000000000000325,21347.137406
-4731.157027,15.000000000000325,21380.41797
-4216.224323,15.000000000000325,21411.26603
-4037.332157,15.000000000000325,21446.440934
-4696.431711,15.000000000000325,21478.136312
-4086.848192,15.000000000000325,21511.112572
-4526.146726,15.000000000000325,21540.578871
-5043.332194,15.000000000000325,21573.127794
